NATIONAL_ID,FIRST_NAME, LAST_NAME,STUDENT_ID,ADDRESS,EMAIL,PHONE,PROGRAM,PROGRAM_BM,DATE_CONVO_LANG1,DATE_CONVO_LANG2,RESULT,BATCH,STATUS,NATIONALITY,RELIGION,GENDER,RACE,ENTRANCE_SESSION,SERIAL_NUMBER,STATUS_DETAIL
C429,Test Recipient Name 15428,Test Recipient Name 15428,43143,NO 712 BATU 3 JALAN SANTAN.KANGAR,15428icertrecipient@yopmail.com,135091340,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.97,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,538,Robe return date is null
C430,Test Recipient Name 15429,Test Recipient Name 15429,43799,LOT 349 KAMPUNG PELEBAR LUAR PILIN 71300REMBAU NEGERI SEMBILANREMBAU,15429icertrecipient@yopmail.com,196608908,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.41,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,539,Robe return date is null
C431,Test Recipient Name 15430,Test Recipient Name 15430,44617,966 A KAMPUNG TELUK LIPATDUNGUN,15430icertrecipient@yopmail.com,172405216,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.71,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,540,Outstanding debt: RM 5.50
C432,Test Recipient Name 15431,Test Recipient Name 15431,44651,NO 125 JALAN SERI MAHKOTA AMAN 2KUANTAN,15431icertrecipient@yopmail.com,199697164,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.75,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,541,Robe return date is null
C433,Test Recipient Name 15432,Test Recipient Name 15432,43702,LOT 404 BATU 8JALAN KUALA KRAIKOTA BHARU,15432icertrecipient@yopmail.com,179309596,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.32,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,542,Robe return date is null
C434,Test Recipient Name 15433,Test Recipient Name 15433,43566,"2582-G4-U4, BLOK G, PERUMAHAN POLISWAKAF MEK ZAINAB, JALAN LONG YUNUSKOTA BHARU",15433icertrecipient@yopmail.com,145188958,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.55,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,543,Robe return date is null
C435,Test Recipient Name 15434,Test Recipient Name 15434,41426,NO 108 KAMPUNG MERBAUMARAN,15434icertrecipient@yopmail.com,179539037,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.52,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,544,Robe return date is null
C436,Test Recipient Name 15435,Test Recipient Name 15435,44238,W1/462 LORONG ROGAYAHPASIR MAS,15435icertrecipient@yopmail.com,129014869,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,545,Robe return date is null
C437,Test Recipient Name 15436,Test Recipient Name 15436,44316,LOT 16986KG. ALUR TUMANMARANG,15436icertrecipient@yopmail.com,104198144,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.32,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,546,Robe return date is null
C438,Test Recipient Name 15437,Test Recipient Name 15437,44855,"39 A, KAMPUNG RHU DUAMARANG",15437icertrecipient@yopmail.com,145354204,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.64,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,547,Robe return date is null
C439,Test Recipient Name 15438,Test Recipient Name 15438,44750,"NO 30,JLN TOK LEBANKG TERAP PECAH ROTAN, BATU RAKITKUALA TERENGGANU",15438icertrecipient@yopmail.com,109090959,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.33,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,548,Robe return date is null
C440,Test Recipient Name 15439,Test Recipient Name 15439,43360,"NO 14, JALAN 3/19,BANDAR TASIK PUTERIRAWANG",15439icertrecipient@yopmail.com,193333609,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.57,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,549,Robe return date is null
C441,Test Recipient Name 15440,Test Recipient Name 15440,43260,"2163,LORONG 14/4 TAMAN SERAI WANGI 209400 PADANG SERAI,KEDAHPADANG SERAI",15440icertrecipient@yopmail.com,194154478,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.08,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,550,Robe return date is null
C442,Test Recipient Name 15441,Test Recipient Name 15441,43769,"NO 532, JALAN BSS 1/4 TAMAN BUKIT SRISENAWANG SUNGAI GADUTSEREMBAN",15441icertrecipient@yopmail.com,123322654,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.45,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,551,Robe return date is null
C443,Test Recipient Name 15442,Test Recipient Name 15442,43550,"NO 44, TMN. NAGAMAS, TITIKUALA KLAWANG",15442icertrecipient@yopmail.com,182390851,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.15,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,552,Robe return date is null
C444,Test Recipient Name 15443,Test Recipient Name 15443,43020,"16, LORONG IM 8/41, TAMAN MAHKOTA PUTRA16, LRG IM 8/41, TAMAN MAHKOTA PUTRAKUANTAN",15443icertrecipient@yopmail.com,145178811,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.08,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,553,Outstanding debt: RM 5.50
C445,Test Recipient Name 15444,Test Recipient Name 15444,43759,LOT 1368 JALAN UGANDA BATU 1 1/2 OFFJALAN SUNGAI JATIKLANG,15444icertrecipient@yopmail.com,176602374,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.14,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,554,Robe return date is null
C446,Test Recipient Name 15445,Test Recipient Name 15445,44588,"LOT 19938, HADAPAN TAMAN PERUMAHANBUKIT TUNGGALKUALA NERUS",15445icertrecipient@yopmail.com,179981724,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.34,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,555,Robe return date is null
C447,Test Recipient Name 15446,Test Recipient Name 15446,43150,BATU 36 1/2 LOT 1946KAMPUNG BUKIT CHANGGANGBANTING,15446icertrecipient@yopmail.com,1110607775,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,556,Outstanding debt: RM 1.00
C448,Test Recipient Name 15447,Test Recipient Name 15447,44729,"NO. 186-B, LORONG PAYA 7, KG. PAYA,SG. RAMAL LUAR, 43000 KAJANG, SELANGORKAJANG",15447icertrecipient@yopmail.com,132449735,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.88,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,557,Robe return date is null
C449,Test Recipient Name 15448,Test Recipient Name 15448,43796,"P/S 120, PEJABAT TANAH DAN UKUR, 91308,SEMPONA, SABAHSEMPORNA",15448icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.3,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,BAJAU,JUL-2016,558,Robe return date is null
C450,Test Recipient Name 15449,Test Recipient Name 15449,44694,"NO 35, JALAN ALAM SURIA 16/55BANDAR PUNCAK ALAM",15449icertrecipient@yopmail.com,123435883,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.86,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,559,Robe return date is null
C451,Test Recipient Name 15450,Test Recipient Name 15450,44566,"112,TAMAN CENDERAWASIH,JALAN DATUK KUMBARALOR SETAR",15450icertrecipient@yopmail.com,174921600,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.88,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2016,560,Robe return date is null
C452,Test Recipient Name 15451,Test Recipient Name 15451,44029,"KAMPUNG KOTA BELUD, PETI SURAT 383,KOTA BELUD",15451icertrecipient@yopmail.com,138835434,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.71,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,DUSUN,JUL-2016,561,Robe return date is null
C453,Test Recipient Name 15452,Test Recipient Name 15452,44109,NO.75 JALAN TAS 20 TAMAN TAS 25150KUANTAN PAHANGKUANTAN,15452icertrecipient@yopmail.com,139790437,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.44,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,562,Robe return date is null
C454,Test Recipient Name 15453,Test Recipient Name 15453,43706,723 B KAMPUNG RAJA BARANCHENDERINGKUALA TERENGGANU,15453icertrecipient@yopmail.com,132489710,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.58,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,563,Robe return date is null
C455,Test Recipient Name 15454,Test Recipient Name 15454,44603,"NO.73 JALAN SULTAN ZAINAL ABIDIN,20000 KUALA TERENGGANUKUALA TERENGGANU",15454icertrecipient@yopmail.com,139947599,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.79,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,564,Robe return date is null
C456,Test Recipient Name 15455,Test Recipient Name 15455,41513,34 FELDA KERTEH O5 KETENGAH JAYADUNGUN,15455icertrecipient@yopmail.com,199876211,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.86,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,565,Robe return date is null
C457,Test Recipient Name 15456,Test Recipient Name 15456,44164,KG GELANG GERONGGONG BERIS LALANGJELAWAT 16370 BACHOK KELANTANBACHOK,15456icertrecipient@yopmail.com,1125742705,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.55,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,566,Robe return date is null
C458,Test Recipient Name 15457,Test Recipient Name 15457,44605,"N0 41 TAMAN SERI DESA, TONGKAH MORIB42700 BANTING, SELANGORBANTING",15457icertrecipient@yopmail.com,149289376,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.24,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,SIAMESE (THAILAND),JUL-2016,567,Robe return date is null
C459,Test Recipient Name 15458,Test Recipient Name 15458,44115,NO 134 LORONG 2/3 TAMAN PINANG GADINGSIKAMATSEREMBAN,15458icertrecipient@yopmail.com,137226536,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.92,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,568,Robe return date is null
C460,Test Recipient Name 15459,Test Recipient Name 15459,43305,"NO 21, JALAN 1/11 , TAMAN BAGAN SERAIBAGAN SERAI",15459icertrecipient@yopmail.com,136796645,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.25,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,569,All criteria passed
C461,Test Recipient Name 15460,Test Recipient Name 15460,43219,"NO 2 TKT TELUK KUMBAR 4,BANDAR BARU PERDABAYAN LEPAS",15460icertrecipient@yopmail.com,174918395,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.39,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,570,Robe return date is null
C462,Test Recipient Name 15461,Test Recipient Name 15461,42973,"NO 104,BLOK B LE;TOWN APARTMENT LRG SERITERUNTUM 139KUANTAN",15461icertrecipient@yopmail.com,169214915,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.62,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,571,Robe return date is null
C463,Test Recipient Name 15462,Test Recipient Name 15462,44858,"N-120,RUMAH MURAH NIBONGDUNGUN",15462icertrecipient@yopmail.com,1126070247,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.98,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,INDONESIA,JUL-2016,572,All criteria passed
C464,Test Recipient Name 15463,Test Recipient Name 15463,40580,"LOT 524, KG PADANG LEBAN BUKIT PAYUNGMARANG",15463icertrecipient@yopmail.com,129128406,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.95,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,573,Outstanding debt: RM 7.50
C465,Test Recipient Name 15464,Test Recipient Name 15464,44326,"D23(A), TAMAN INDAH,BANDAR AL-MUKTAFI BILLAH SHAHDUNGUN",15464icertrecipient@yopmail.com,1125707400,MASTER OF EDUCATION,IJAZAH SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.17,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,574,All criteria passed
C466,Test Recipient Name 15465,Test Recipient Name 15465,40279,"NO. 34A, KG PAYA KEPONG,PENGKALAN BESAR,TANGKAK",15465icertrecipient@yopmail.com,137919614,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN (DENGAN CEMERLANG),15/10/2019,15/10/2019,3.68,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,575,Robe return date is null
C467,Test Recipient Name 15466,Test Recipient Name 15466,40664,1322 JALAN PERMATANG JANGGUSPERMATANG PAUH,15466icertrecipient@yopmail.com,163834538,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.82,2019,1,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,576,All criteria passed
C468,Test Recipient Name 15467,Test Recipient Name 15467,40870,NO 23 LORONG @ TAMAN MESRA 09200KUPANG BALING KEDAHBALING,15467icertrecipient@yopmail.com,135267430,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.03,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,577,All criteria passed
C469,Test Recipient Name 15468,Test Recipient Name 15468,40826,"66, LORONG 5, TAMAN SEMARAK,SUNGAI PETANI",15468icertrecipient@yopmail.com,195566974,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.29,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,578,Robe return date is null
C470,Test Recipient Name 15469,Test Recipient Name 15469,41612,"LOT 1315, KG. PADANG PAK OMARSELISINGPASIR PUTEH",15469icertrecipient@yopmail.com,129697443,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.03,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,579,All criteria passed
C471,Test Recipient Name 15470,Test Recipient Name 15470,39773,"NO 8, JALAN MELAWIS 5,TAMAN MELAWIS,BUKIT BERUANG,75450,MELAKAMELAKA",15470icertrecipient@yopmail.com,172684947,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.12,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,580,Robe return date is null
C472,Test Recipient Name 15471,Test Recipient Name 15471,40941,LOT 2773 BATU 19 SELISINGLOT 2773 BT 19 SELISINGPASIR PUTEH,15471icertrecipient@yopmail.com,164441508,MASTER OF EDUCATION,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.33,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,641,Robe return date is null
C473,Test Recipient Name 15472,Test Recipient Name 15472,40473,"LOT 9680, TAMAN TELIPOTMENGABANG TELIPOTKUALA TERENGGANU",15472icertrecipient@yopmail.com,133975695,MASTER OF EDUCATION,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.14,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,642,Robe return date is null
C474,Test Recipient Name 15473,Test Recipient Name 15473,41647,A12/2/3 FLAT POLIS PADANG HILIRANKUALA TERENGGANUKUALA TERENGGANU,15473icertrecipient@yopmail.com,173929336,MASTER OF EDUCATION,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.47,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,643,Outstanding debt: RM 0.50
C475,Test Recipient Name 15474,Test Recipient Name 15474,40842,558-D KAMPUNG KUBUR KECILJALAN BUDIMANKUALA TERENGGANU,15474icertrecipient@yopmail.com,142112276,MASTER OF EDUCATION,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.08,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,644,Robe return date is null
C476,Test Recipient Name 15475,Test Recipient Name 15475,41155,NO. 737 QUARTERS GURU SEK.KEB. PANCHORMERAHPERMAISURI,15475icertrecipient@yopmail.com,145428554,MASTER OF EDUCATION,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.02,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,663,Robe return date is null
C477,Test Recipient Name 15476,Test Recipient Name 15476,40595,LOT 107 KG KUBANG PALAS LUARWAKAF BHARU,15476icertrecipient@yopmail.com,145461057,MASTER OF EDUCATION,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.12,2019,1,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,664,All criteria passed
C478,Test Recipient Name 15477,Test Recipient Name 15477,40330,NO 10 KAMPUNG GUNTONG WAKAF LANASNO 10 KG.GUNTONG WAKAF LANASPASIR PUTEH,15477icertrecipient@yopmail.com,139745825,MASTER OF EDUCATION,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.73,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,665,Robe return date is null
C479,Test Recipient Name 15478,Test Recipient Name 15478,40226,"135, JALAN MERU IMPIAN 3,HALAMAN MERU IMPIANIPOH",15478icertrecipient@yopmail.com,174799114,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.82,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,581,Robe return date is null
C480,Test Recipient Name 15479,Test Recipient Name 15479,41270,PT 236 KAMPUNG PADANG SAKAR SALORKOTA BHARU,15479icertrecipient@yopmail.com,199914759,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.82,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,582,Robe return date is null
C481,Test Recipient Name 15480,Test Recipient Name 15480,40743,"NO:163 ,JALAN CENGAL 2,TAMAN SEMENANJUNG81000 KULAIJAYA, JOHOR.KULAI",15480icertrecipient@yopmail.com,149141967,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,3,2019,0,WARGANEGARA,KRISTIAN,PEREMPUAN,INDIA,JUL-2015,583,Robe return date is null
C482,Test Recipient Name 15481,Test Recipient Name 15481,40283,"7B, LORONG 14C, JALAN LADASIBU",15481icertrecipient@yopmail.com,168822038,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.55,2019,0,WARGANEGARA,KRISTIAN,PEREMPUAN,CINA,JUL-2015,584,Robe return date is null
C483,Test Recipient Name 15482,Test Recipient Name 15482,39956,"1097, JALAN MASJID, KAMPUNG PADANG MIDIN21400, KUALA TERENGGANU, TERENGGANUKUALA TERENGGANU",15482icertrecipient@yopmail.com,105724965,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.92,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,585,Robe return date is null
C484,Test Recipient Name 15483,Test Recipient Name 15483,39536,NO 2 PERSIARAN BEMBAN RAYA 12TAMAN BEMBAN RAYABATU GAJAH,15483icertrecipient@yopmail.com,175431704,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.45,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,586,Outstanding debt: RM 0.50
C485,Test Recipient Name 15484,Test Recipient Name 15484,41658,"NO.1 LENGKUK SRI SIANTAN 51, TAMAN SRIANDALAS, 41200, KLANGKLANG",15484icertrecipient@yopmail.com,129029998,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.67,2019,0,WARGANEGARA,ISLAM,LELAKI,BIDAYUH/LAND DAYAK,JUL-2015,587,Robe return date is null
C486,Test Recipient Name 15485,Test Recipient Name 15485,41756,LOT 565KAMPUNG AUR DURI  SALORKOTA BHARU,15485icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.17,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,588,All criteria passed
C487,Test Recipient Name 15486,Test Recipient Name 15486,39561,"N0 549, JLN MAHSURI 6/A, TMN MAHSURIFASA 3C, 09400 PDG SERAI, KEDAH.KULIM",15486icertrecipient@yopmail.com,103849459,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.75,2019,0,WARGANEGARA,HINDU,PEREMPUAN,INDIA,JUL-2015,589,Robe return date is null
C488,Test Recipient Name 15487,Test Recipient Name 15487,39736,NO 31 LADANG ROMPIN PO BOX 65MUADZAM SHAH,15487icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.09,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,INDONESIA,JUL-2015,590,Robe return date is null
C489,Test Recipient Name 15488,Test Recipient Name 15488,40951,"NO 89, JALAN KANGAR 93, TAMAN SRI PINANG41400, KLANG, SELANGORKLANG",15488icertrecipient@yopmail.com,173334659,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.68,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,591,Robe return date is null
C490,Test Recipient Name 15489,Test Recipient Name 15489,40155,"NO 1 KM 1452, JLN KELEMAK JAYA 7,TMN KELEMAK JAYAALOR GAJAH",15489icertrecipient@yopmail.com,193486576,MASTER OF EDUCATION,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.56,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,592,Robe return date is null
